304,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮　,1.00,1.15,0.107,0.073,0.011
305,だいず　［豆腐・油揚げ類］　豆腐よう　　,1.00,1.89,0.095,0.083,0.191
306,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し　,1.00,1.26,0.149,0.044,0.067
307,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き　,1.00,1.39,0.161,0.049,0.075
308,だいず　［豆腐・油揚げ類］　ろくじょう豆腐　　,1.00,3.47,0.347,0.215,0.038
309,だいず　［納豆類］　糸引き納豆　　,1.00,2.00,0.165,0.1,0.121
310,だいず　［納豆類］　挽きわり納豆　　,1.00,1.94,0.166,0.1,0.105
311,だいず　［納豆類］　五斗納豆　　,1.00,2.27,0.153,0.081,0.24
312,だいず　［納豆類］　寺納豆　　,1.00,2.71,0.186,0.081,0.315
313,だいず　［その他］　おから　生　,1.00,1.11,0.061,0.036,0.138
314,だいず　［その他］　おから　乾燥　,1.00,4.21,0.231,0.136,0.523
315,だいず　［その他］　豆乳　豆乳　,1.00,0.46,0.036,0.02,0.031
316,だいず　［その他］　豆乳　調製豆乳　,1.00,0.64,0.032,0.036,0.048
317,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー　,1.00,0.60,0.022,0.022,0.078
318,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく　　,1.00,3.60,0.463,0.03,0.367
319,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく　　,1.00,3.61,0.582,0.017,0.279
320,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ　,1.00,3.88,0.791,0.03,0.075
321,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ　,1.00,3.88,0.791,0.03,0.075
322,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく　　,1.00,3.83,0.593,0.05,0.252
323,だいず　［その他］　湯葉　生　　,1.00,2.31,0.218,0.137,0.041
324,だいず　［その他］　湯葉　干し　乾　,1.00,5.30,0.504,0.321,0.072
325,だいず　［その他］　湯葉　干し　湯戻し　,1.00,1.61,0.157,0.106,0.001
326,だいず　［その他］　金山寺みそ　　　,1.00,2.56,0.069,0.032,0.5
327,だいず　［その他］　ひしおみそ　　　,1.00,2.06,0.065,0.027,0.388
328,だいず　［その他］　テンペ　　　,1.00,2.02,0.158,0.09,0.154
329,つるあずき　全粒　乾　　　,1.00,3.48,0.208,0.016,0.618
330,つるあずき　全粒　ゆで　　　,1.00,1.59,0.097,0.01,0.275
331,ひよこまめ　全粒　乾　　　,1.00,3.74,0.2,0.052,0.615
332,ひよこまめ　全粒　ゆで　　　,1.00,1.71,0.095,0.025,0.274
333,ひよこまめ　全粒　フライ　味付け　　　,1.00,4.19,0.188,0.104,0.626
334,べにばないんげん　全粒　乾　　　,1.00,3.32,0.172,0.017,0.612
335,べにばないんげん　全粒　ゆで　　　,1.00,1.21,0.062,0.006,0.223
336,らいまめ　全粒　乾　　　,1.00,3.51,0.219,0.018,0.608
337,らいまめ　全粒　ゆで　　　,1.00,1.52,0.096,0.009,0.26
338,りょくとう　全粒　乾　　　,1.00,3.54,0.251,0.015,0.591
339,りょくとう　全粒　ゆで　　　,1.00,1.37,0.102,0.006,0.225
340,レンズまめ　全粒　乾　　　,1.00,3.52,0.232,0.015,0.607
341,レンズまめ　全粒　ゆで　　　,1.00,1.70,0.112,0.008,0.291
342,アーモンド　乾　　　,1.00,5.87,0.196,0.518,0.209
343,アーモンド　フライ 味付け　　　,1.00,6.06,0.192,0.536,0.223
344,アーモンド　いり　無塩　　　,1.00,6.08,0.203,0.541,0.207
345,あさ　乾　　　,1.00,4.63,0.295,0.279,0.313
346,あまに　いり　,1.00,5.64,0.219,0.435,0.305
347,えごま　乾　　　,1.00,5.44,0.177,0.434,0.294
348,カシューナッツ　フライ　味付け　　　,1.00,5.76,0.198,0.476,0.267
349,かぼちゃ　いり　味付け　　　,1.00,5.74,0.265,0.518,0.12
350,かや　いり　　　,1.00,6.65,0.087,0.649,0.226
351,ぎんなん　生　　　,1.00,1.71,0.047,0.016,0.348
352,ぎんなん　ゆで　　　,1.00,1.74,0.046,0.015,0.358
353,（くり類）　日本ぐり　生　　,1.00,1.64,0.028,0.005,0.369
354,（くり類）　日本ぐり　ゆで　　,1.00,1.67,0.035,0.006,0.367
355,（くり類）　日本ぐり　甘露煮　　,1.00,2.38,0.018,0.004,0.568
356,（くり類）　中国ぐり　甘ぐり　　,1.00,2.22,0.049,0.009,0.485
357,くるみ　いり　　　,1.00,6.74,0.146,0.688,0.117
358,けし　乾　　　,1.00,5.67,0.193,0.491,0.218
359,ココナッツ　ココナッツパウダー　　　　,1.00,6.68,0.061,0.658,0.237
360,ごま　乾　　　,1.00,5.78,0.198,0.519,0.184
361,ごま　いり　　　,1.00,5.99,0.203,0.542,0.185
362,ごま　むき　　　,1.00,6.03,0.193,0.549,0.188
363,ごま　ねり　　　,1.00,6.05,0.205,0.547,0.187
364,しい　生　　　,1.00,2.52,0.032,0.008,0.576
365,すいか　いり　味付け　　　,1.00,5.46,0.296,0.464,0.134
366,とち　蒸し　　　,1.00,1.61,0.017,0.019,0.342
367,はす　未熟　生　　　,1.00,0.85,0.059,0.005,0.149
368,はす　成熟　乾　　　,1.00,3.44,0.183,0.023,0.643
369,はす　成熟　ゆで　　　,1.00,1.33,0.073,0.008,0.25
370,ひし　生　　　,1.00,1.90,0.058,0.005,0.406
371,ピスタチオ　いり　味付け　　　,1.00,6.15,0.174,0.561,0.209
372,ひまわり　フライ　味付け　　　,1.00,6.11,0.201,0.563,0.172
373,ブラジルナッツ　フライ　味付け　　　,1.00,6.69,0.149,0.691,0.096
374,ヘーゼルナッツ　フライ　味付け　　　,1.00,6.84,0.136,0.693,0.139
375,ペカン　フライ　味付け　　　,1.00,7.02,0.096,0.734,0.133
376,マカダミアナッツ　いり　味付け　　　,1.00,7.20,0.083,0.767,0.122
377,まつ　生　　　,1.00,6.69,0.158,0.682,0.106
378,まつ　いり　　　,1.00,6.90,0.146,0.725,0.081
379,らっかせい　乾　大粒種　　,1.00,5.62,0.254,0.475,0.188
380,らっかせい　乾　小粒種　　,1.00,5.62,0.254,0.475,0.188
381,らっかせい　いり　大粒種　　,1.00,5.85,0.265,0.494,0.196
382,らっかせい　いり　小粒種　　,1.00,5.85,0.265,0.494,0.196
383,らっかせい　バターピーナッツ　　　,1.00,5.92,0.255,0.513,0.182
384,らっかせい　ピーナッツバター　　　,1.00,6.40,0.254,0.507,0.205
385,アーティチョーク　花らい　生　　　,1.00,0.48,0.023,0.002,0.113
386,アーティチョーク　花らい　ゆで　　　,1.00,0.45,0.021,0.001,0.108
387,あさつき　葉　生　　　,1.00,0.33,0.042,0.003,0.056
388,あさつき　葉　ゆで　　　,1.00,0.39,0.042,0.003,0.073
389,あしたば　茎葉　生　　　,1.00,0.33,0.033,0.001,0.067
390,あしたば　茎葉　ゆで　　　,1.00,0.31,0.029,0.001,0.066
391,アスパラガス　若茎　生　　　,1.00,0.22,0.026,0.002,0.039
392,アスパラガス　若茎　ゆで　　　,1.00,0.24,0.026,0.001,0.046
393,アスパラガス　若茎　油いため　　　,1.00,0.57,0.029,0.039,0.041
394,アスパラガス　水煮缶詰　　　,1.00,0.22,0.024,0.001,0.043
395,アロエ　葉　生　　　,1.00,0.03,0,0.001,0.007
396,いんげんまめ　さやいんげん　若ざや　生　　,1.00,0.23,0.018,0.001,0.051
397,いんげんまめ　さやいんげん　若ざや　ゆで　　,1.00,0.26,0.018,0.002,0.055
398,（うど類）　うど　茎　生　　,1.00,0.18,0.008,0.001,0.043
399,（うど類）　うど　茎　水さらし　　,1.00,0.14,0.006,0,0.034
400,（うど類）　やまうど　茎　生　　,1.00,0.19,0.011,0.001,0.043
401,えだまめ　生　　　,1.00,1.35,0.117,0.062,0.088
402,えだまめ　ゆで　　　,1.00,1.34,0.115,0.061,0.089
403,えだまめ　冷凍　　　,1.00,1.59,0.13,0.076,0.106
404,エンダイブ　葉　生　　　,1.00,0.15,0.012,0.002,0.029
405,（えんどう類）　トウミョウ　茎葉　生　　,1.00,0.27,0.038,0.004,0.04
406,（えんどう類）　トウミョウ　芽ばえ　生　　,1.00,0.24,0.038,0.004,0.032
407,（えんどう類）　トウミョウ　芽ばえ　ゆで　　,1.00,0.27,0.036,0.006,0.038
408,（えんどう類）　トウミョウ　芽ばえ　油いため　　,1.00,0.82,0.05,0.059,0.043
409,（えんどう類）　さやえんどう　若ざや　生　　,1.00,0.36,0.031,0.002,0.075
410,（えんどう類）　さやえんどう　若ざや　ゆで　　,1.00,0.34,0.032,0.002,0.07
411,（えんどう類）　スナップえんどう　若ざや　生　　,1.00,0.43,0.029,0.001,0.099
412,（えんどう類）　グリンピース　生　　,1.00,0.93,0.069,0.004,0.153
413,（えんどう類）　グリンピース　ゆで　　,1.00,1.10,0.083,0.002,0.185
414,（えんどう類）　グリンピース　冷凍　　,1.00,0.98,0.056,0.007,0.172
415,（えんどう類）　グリンピース　水煮缶詰　　,1.00,0.98,0.036,0.004,0.197
416,おおさかしろな　葉　生　　　,1.00,0.13,0.014,0.002,0.022
417,おおさかしろな　葉　ゆで　　　,1.00,0.17,0.016,0.003,0.031
418,おおさかしろな　塩漬　　　,1.00,0.22,0.013,0.003,0.045
419,おかひじき　茎葉　生　　　,1.00,0.17,0.014,0.002,0.034
420,おかひじき　茎葉　ゆで　　　,1.00,0.17,0.012,0.001,0.038
421,オクラ　果実　生　　　,1.00,0.30,0.021,0.002,0.066
422,オクラ　果実　ゆで　　　,1.00,0.33,0.021,0.001,0.076
423,かぶ　葉　生　　　,1.00,0.20,0.023,0.001,0.039
424,かぶ　葉　ゆで　　　,1.00,0.22,0.023,0.001,0.044
425,かぶ　根　皮つき　生　　　,1.00,0.20,0.007,0.001,0.046
426,かぶ　根　皮つき　ゆで　　　,1.00,0.21,0.007,0.001,0.047
427,かぶ　根　皮むき　生　　　,1.00,0.21,0.006,0.001,0.048
428,かぶ　根　皮むき　ゆで　　　,1.00,0.22,0.006,0.001,0.05
429,かぶ　漬物　塩漬　葉　,1.00,0.29,0.023,0.002,0.06
430,かぶ　漬物　塩漬　根　皮つき　,1.00,0.23,0.01,0.002,0.049
431,かぶ　漬物　塩漬　根　皮むき　,1.00,0.21,0.008,0.001,0.047
432,かぶ　漬物　ぬかみそ漬　葉　,1.00,0.34,0.033,0.001,0.071
433,かぶ　漬物　ぬかみそ漬　根　皮つき　,1.00,0.28,0.015,0.001,0.059
434,かぶ　漬物　ぬかみそ漬　根　皮むき　,1.00,0.31,0.014,0.001,0.069
435,（かぼちゃ類）　日本かぼちゃ　果実　生　　,1.00,0.49,0.016,0.001,0.109
436,（かぼちゃ類）　日本かぼちゃ　果実　ゆで　　,1.00,0.60,0.019,0.001,0.133
437,（かぼちゃ類）　西洋かぼちゃ　果実　生　　,1.00,0.91,0.019,0.003,0.206
438,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで　　,1.00,0.93,0.016,0.003,0.213
439,（かぼちゃ類）　西洋かぼちゃ　果実　焼き　　,1.00,1.22,0.025,0.004,0.277
440,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍　　,1.00,0.83,0.022,0.003,0.185
441,（かぼちゃ類）　そうめんかぼちゃ　果実　生　　,1.00,0.24,0.007,0.001,0.061
442,からしな　葉　生　　　,1.00,0.26,0.033,0.001,0.047
443,からしな　塩漬　　 　,1.00,0.36,0.04,0.001,0.072
444,カリフラワー　花序　生　　　,1.00,0.27,0.03,0.001,0.052
445,カリフラワー　花序　ゆで　　　,1.00,0.26,0.027,0.001,0.051
446,かんぴょう　乾　　　,1.00,2.60,0.063,0.002,0.681
447,かんぴょう　ゆで　　　,1.00,0.28,0.007,0,0.072
448,きく　花びら　生　　　,1.00,0.27,0.014,0,0.065
449,きく　花びら　ゆで　　　,1.00,0.23,0.01,0,0.057
450,きく　菊のり　　　,1.00,2.92,0.116,0.002,0.735
451,（キャベツ類）　キャベツ　結球葉　生　　,1.00,0.23,0.013,0.002,0.052
452,（キャベツ類）　キャベツ　結球葉　ゆで　　,1.00,0.20,0.009,0.002,0.046
453,（キャベツ類）　キャベツ　結球葉　油いため　　,1.00,0.81,0.016,0.06,0.059
454,（キャベツ類）　グリーンボール　結球葉　生　　,1.00,0.20,0.014,0.001,0.043
455,（キャベツ類）　レッドキャベツ　結球葉　生　　,1.00,0.30,0.02,0.001,0.067
456,きゅうり　果実　生　　　,1.00,0.14,0.01,0.001,0.03
457,きゅうり　漬物　塩漬　　,1.00,0.16,0.01,0.001,0.037
458,きゅうり　漬物　しょうゆ漬　　,1.00,0.50,0.032,0.004,0.108
459,きゅうり　漬物　ぬかみそ漬　　,1.00,0.27,0.015,0.001,0.062
460,きゅうり　漬物　ピクルス　スイート型　,1.00,0.67,0.003,0.001,0.183
461,きゅうり　漬物　ピクルス　サワー型　,1.00,0.12,0.014,0,0.025
462,ぎょうじゃにんにく　葉　生　　　,1.00,0.34,0.035,0.002,0.066
463,キンサイ　茎葉　生　　　,1.00,0.19,0.011,0.004,0.035
464,キンサイ　茎葉　ゆで　　　,1.00,0.19,0.011,0.004,0.035
465,クレソン　茎葉　生　　　,1.00,0.15,0.021,0.001,0.025
466,くわい　塊茎　生　　　,1.00,1.26,0.063,0.001,0.266
467,くわい　塊茎　ゆで　　　,1.00,1.28,0.062,0.001,0.272
468,ケール　葉　生　　　,1.00,0.28,0.021,0.004,0.056
469,コールラビ　球茎　生　　　,1.00,0.21,0.01,0,0.051
470,コールラビ　球茎　ゆで　　　,1.00,0.21,0.01,0,0.052
471,こごみ　若芽　生　　　,1.00,0.28,0.03,0.002,0.053
472,ごぼう　根　生　　　,1.00,0.65,0.018,0.001,0.154
473,ごぼう　根　ゆで　　　,1.00,0.58,0.015,0.002,0.137
474,こまつな　葉　生　　　,1.00,0.14,0.015,0.002,0.024
475,こまつな　葉　ゆで　　　,1.00,0.15,0.016,0.001,0.03
476,ザーサイ 　漬物　　　,1.00,0.23,0.025,0.001,0.046
477,さんとうさい　葉　生　　　,1.00,0.14,0.01,0.002,0.027
478,さんとうさい　葉　ゆで　　　,1.00,0.16,0.014,0.003,0.029
479,さんとうさい　塩漬　　　,1.00,0.20,0.015,0.003,0.04
480,しかくまめ　若ざや　生　　　,1.00,0.20,0.024,0.001,0.038
481,ししとう　果実　生　　　,1.00,0.27,0.019,0.003,0.057
482,ししとう　果実　油いため　　　,1.00,0.55,0.019,0.032,0.058
483,しそ　葉　生　　　,1.00,0.37,0.039,0.001,0.075
484,しそ　実　生　　　,1.00,0.41,0.034,0.001,0.089
485,じゅうろくささげ　若ざや　生　　　,1.00,0.24,0.025,0.001,0.048
486,じゅうろくささげ　若ざや　ゆで　　　,1.00,0.30,0.028,0.001,0.062
487,しゅんぎく　葉　生　　　,1.00,0.22,0.023,0.003,0.039
488,しゅんぎく　葉　ゆで　　　,1.00,0.27,0.027,0.005,0.045
489,じゅんさい　若葉　水煮びん詰　　　,1.00,0.05,0.004,0,0.01
490,（しょうが類）　葉しょうが　根茎　生　　,1.00,0.11,0.005,0.002,0.021
491,（しょうが類）　しょうが　根茎　生　　,1.00,0.30,0.009,0.003,0.066
492,（しょうが類）　しょうが　漬物　酢漬　,1.00,0.19,0.002,0.004,0.04
493,（しょうが類）　しょうが　漬物　甘酢漬　,1.00,0.51,0.002,0.003,0.125
494,しろうり　果実　生　　　,1.00,0.15,0.009,0.001,0.033
495,しろうり　漬物　塩漬　　,1.00,0.16,0.01,0.001,0.037
496,しろうり　漬物　奈良漬　　,1.00,1.57,0.045,0.001,0.408
497,ずいき　生ずいき　生　　　,1.00,0.16,0.005,0,0.041
498,ずいき　生ずいき　ゆで　　　,1.00,0.12,0.004,0,0.031
499,ずいき　干しずいき　乾　　　,1.00,2.46,0.066,0.004,0.635
500,ずいき　干しずいき　ゆで　　　,1.00,0.13,0.005,0,0.034
501,すぐきな　葉　生　　　,1.00,0.26,0.019,0.002,0.054
502,すぐきな　根　生　　　,1.00,0.21,0.006,0.001,0.047
503,すぐきな　すぐき漬　　　,1.00,0.34,0.026,0.007,0.061
504,ズッキーニ　果実　生　　　,1.00,0.14,0.013,0.001,0.028
505,せり　茎葉　生　　　,1.00,0.17,0.02,0.001,0.033
506,せり　茎葉　ゆで　　　,1.00,0.18,0.021,0.001,0.034
507,セロリ　葉柄　生　　　,1.00,0.15,0.004,0.001,0.036
508,ぜんまい　生ぜんまい　若芽　生　　,1.00,0.29,0.017,0.001,0.066
509,ぜんまい　生ぜんまい　若芽　ゆで　　,1.00,0.21,0.011,0.004,0.041
510,ぜんまい　干しぜんまい　干し若芽　乾　　,1.00,2.93,0.146,0.006,0.708
511,ぜんまい　干しぜんまい　干し若芽　ゆで　　,1.00,0.29,0.017,0.001,0.068
512,そらまめ　未熟豆　生　　　,1.00,1.08,0.109,0.002,0.155
513,そらまめ　未熟豆　ゆで　　　,1.00,1.12,0.105,0.002,0.169
514,タアサイ　葉　生　　　,1.00,0.13,0.013,0.002,0.022
515,タアサイ　葉　ゆで　　　,1.00,0.13,0.011,0.002,0.023
516,（だいこん類）　かいわれだいこん　芽ばえ　生　　,1.00,0.21,0.021,0.005,0.033
517,（だいこん類）　葉だいこん　葉　生　　,1.00,0.18,0.02,0.002,0.033
518,（だいこん類）　だいこん　葉　生　　,1.00,0.25,0.022,0.001,0.053
519,（だいこん類）　だいこん　葉　ゆで　　,1.00,0.25,0.022,0.001,0.054
520,（だいこん類）　だいこん　根　皮つき　生　　,1.00,0.18,0.005,0.001,0.041
521,（だいこん類）　だいこん　根　皮つき　ゆで　　,1.00,0.18,0.004,0,0.045
522,（だいこん類）　だいこん　根　皮むき　生　　,1.00,0.18,0.004,0.001,0.041
523,（だいこん類）　だいこん　根　皮むき　ゆで　　,1.00,0.18,0.005,0.001,0.04
524,（だいこん類）　切干しだいこん　乾　,1.00,3.01,0.097,0.008,0.697
